
S&P 500 INDEX,Last: 5123.6899,Change:  -33.6701
Date: 2024년 3월 10일 오전 9:02 GMT-4,Bid: 5095.1699,Ask: 5164.6899,Size: 1*1,Volume: 0
Expiration Date,Calls,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest,Strike,Puts,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest
Fri Mar 08 2024,SPXW240308C05080000,46.8,-34.8,41.2,46.6,242,0,0,0,1413,5080.00,SPXW240308P05080000,0.05,-0.875,0,0.05,15189,0,0,0,2888
Fri Mar 08 2024,SPXW240308C05085000,40.18,-35.92,36.5,43.5,136,0,0,0,383,5085.00,SPXW240308P05085000,0.05,-1.075,0,0.05,16064,0,0,0,2234
Fri Mar 08 2024,SPXW240308C05090000,35.13,-36.57,31.3,38.5,350,0,0,0,1261,5090.00,SPXW240308P05090000,0.05,-1.325,0,0.05,20636,0,0,0,3960
Fri Mar 08 2024,SPXW240308C05095000,30.8,-36.25,26.2,31.6,342,0,0,0,673,5095.00,SPXW240308P05095000,0.05,-1.7,0,0.05,27374,0,0,0,2442
Fri Mar 08 2024,SPXW240308C05100000,24.86,-37.89,21.2,28.5,3137,0,0,0,8210,5100.00,SPXW240308P05100000,0.05,-2.15,0,0.05,55899,0,0,0,11302
Fri Mar 08 2024,SPXW240308C05105000,20.93,-37.62,16.2,21.6,503,0,0,0,1618,5105.00,SPXW240308P05105000,0.05,-2.7,0,0.05,39941,0,0,0,2403
Fri Mar 08 2024,SPXW240308C05110000,16.26,-37.64,11.3,18.5,1563,0,0,0,2393,5110.00,SPXW240308P05110000,0.05,-3.3,0,0.05,58694,0,0,0,3495
Fri Mar 08 2024,SPXW240308C05115000,8.5,-41.2,8.4,13.4,3708,0,0,0,1019,5115.00,SPXW240308P05115000,0.05,-4.1,0,0.05,66038,0,0,0,4072
Fri Mar 08 2024,SPXW240308C05120000,3.5,-42.3,3.4,6,8486,0,0,0,1454,5120.00,SPXW240308P05120000,0.05,-5,0,0.05,91343,0,0,0,3855
Fri Mar 08 2024,SPXW240308C05125000,0.3,-41.4,0.25,0.35,15052,0,0,0,1477,5125.00,SPXW240308P05125000,0.95,-5.1,0.8,1.2,80146,0,0,0,3331
Fri Mar 08 2024,SPXW240308C05130000,0.05,-38.1,0,0.05,30894,0,0,0,2256,5130.00,SPXW240308P05130000,6,-1.25,5.6,6.6,94472,0,0,0,2797
Fri Mar 08 2024,SPXW240308C05135000,0.05,-34.45,0,0.05,36785,0,0,0,1788,5135.00,SPXW240308P05135000,11.21,2.66,9.2,14.2,71640,0,0,0,2319
Fri Mar 08 2024,SPXW240308C05140000,0.05,-30.95,0,0.05,50625,0,0,0,2869,5140.00,SPXW240308P05140000,16.3,6.25,13.6,18.9,70428,0,0,0,1952
Fri Mar 08 2024,SPXW240308C05145000,0.05,-27.6,0,0.05,50217,0,0,0,1527,5145.00,SPXW240308P05145000,21.08,9.33,18.6,24.1,51532,0,0,0,1063
Fri Mar 08 2024,SPXW240308C05150000,0.05,-24.55,0,0.05,85354,0,0,0,5198,5150.00,SPXW240308P05150000,23.3,9.65,22.6,29.2,70098,0,0,0,2889
Fri Mar 08 2024,SPXW240308C05155000,0.05,-21.65,0,0.05,65586,0,0,0,1888,5155.00,SPXW240308P05155000,30.37,14.57,28.6,34.1,37979,0,0,0,1055
Fri Mar 08 2024,SPXW240308C05160000,0.05,-19,0,0.05,62798,0,0,0,3715,5160.00,SPXW240308P05160000,36.24,18.14,33.6,39.1,39618,0,0,0,1363
Fri Mar 08 2024,SPXW240308C05165000,0.05,-16.5,0,0.05,49027,0,0,0,2432,5165.00,SPXW240308P05165000,40.61,20.01,38.6,44.1,27975,0,0,0,970
Fri Mar 08 2024,SPXW240308C05170000,0.05,-14.2,0,0.05,57709,0,0,0,2968,5170.00,SPXW240308P05170000,46,22.6,43.6,49.1,21748,0,0,0,368
Fri Mar 08 2024,SPXW240308C05175000,0.05,-12.05,0,0.05,56158,0,0,0,3919,5175.00,SPXW240308P05175000,50.16,23.96,48.6,54.1,14649,0,0,0,671
Fri Mar 08 2024,SPXW240308C05180000,0.05,-10.25,0,0.05,53223,0,0,0,2649,5180.00,SPXW240308P05180000,55.14,25.79,53.6,59.1,18126,0,0,0,155
Fri Mar 08 2024,SPXW240308C05185000,0.05,-8.6,0,0.05,49011,0,0,0,2449,5185.00,SPXW240308P05185000,60.6,27.95,58.6,64.1,10434,0,0,0,132
Fri Mar 08 2024,SPXW240308C05190000,0.05,-7.15,0,0.05,52780,0,0,0,4642,5190.00,SPXW240308P05190000,64.4,27.9,61.5,69.1,6753,0,0,0,337
Fri Mar 08 2024,SPXW240308C05195000,0.05,-5.85,0,0.05,40365,0,0,0,3676,5195.00,SPXW240308P05195000,69.4,29.2,66.5,74.1,2393,0,0,0,30
Fri Mar 08 2024,SPXW240308C05200000,0.05,-4.75,0,0.05,74354,0,0,0,12979,5200.00,SPXW240308P05200000,73.77,29.57,71.5,79.1,1791,0,0,0,796
Fri Mar 08 2024,SPXW240308C05205000,0.05,-3.8,0,0.05,30589,0,0,0,2086,5205.00,SPXW240308P05205000,67.21,19.01,76.5,84.1,1089,0,0,0,17
Fri Mar 08 2024,SPXW240308C05210000,0.05,-3,0,0.05,35057,0,0,0,4421,5210.00,SPXW240308P05210000,83.82,31.37,81.5,89.1,1076,0,0,0,30
Fri Mar 08 2024,SPXW240308C05215000,0.05,-2.35,0,0.05,26135,0,0,0,3613,5215.00,SPXW240308P05215000,79.43,22.63,86.5,94.1,184,0,0,0,30
Fri Mar 08 2024,SPXW240308C05220000,0.05,-1.8,0,0.05,22107,0,0,0,2405,5220.00,SPXW240308P05220000,94.72,33.47,91.5,99.1,1939,0,0,0,15
Fri Mar 08 2024,SPXW240308C05225000,0.05,-1.375,0,0.05,15023,0,0,0,3306,5225.00,SPXW240308P05225000,95.78,29.73,96.5,104.1,1918,0,0,0,72
Fri Mar 08 2024,SPXW240308C05230000,0.05,-1.05,0,0.05,13368,0,0,0,3749,5230.00,SPXW240308P05230000,99.8,29.05,101.5,109.1,36,0,0,0,30
Fri Mar 08 2024,SPXW240308C05235000,0.05,-0.8,0,0.05,12458,0,0,0,2426,5235.00,SPXW240308P05235000,95.3,20.15,106.5,114.1,16,0,0,0,8
Fri Mar 08 2024,SPXW240308C05240000,0.05,-0.6,0,0.05,7256,0,0,0,3227,5240.00,SPXW240308P05240000,106.2,26.25,111.2,121.5,8,0,0,0,4
Fri Mar 08 2024,SPXW240308C05245000,0.05,-0.475,0,0.05,6191,0,0,0,1328,5245.00,SPXW240308P05245000,116.48,32.08,115.2,127.3,12,0,0,0,7
Fri Mar 08 2024,SPXW240308C05250000,0.05,-0.375,0,0.05,4869,0,0,0,4116,5250.00,SPXW240308P05250000,119.5,29.85,120.2,132.3,18,0,0,0,16
Fri Mar 08 2024,SPXW240308C05255000,0.05,-0.275,0,0.05,3255,0,0,0,1048,5255.00,SPXW240308P05255000,126.53,31.88,125.2,137.3,4,0,0,0,5
Fri Mar 08 2024,SPXW240308C05260000,0.05,-0.225,0,0.05,5634,0,0,0,2551,5260.00,SPXW240308P05260000,109.43,9.98,130.2,142.3,5,0,0,0,1
Fri Mar 08 2024,SPXW240308C05265000,0.05,-0.175,0,0.05,3012,0,0,0,2096,5265.00,SPXW240308P05265000,0,0,135.2,147.3,0,0,0,0,0
Fri Mar 08 2024,SPXW240308C05270000,0.05,-0.15,0,0.05,1731,0,0,0,1534,5270.00,SPXW240308P05270000,139.21,30.11,142.2,152.3,28,0,0,0,18
Fri Mar 08 2024,SPXW240308C05275000,0.05,-0.125,0,0.05,3877,0,0,0,3647,5275.00,SPXW240308P05275000,139.85,0,147.2,157.3,0,0,0,0,9
Fri Mar 08 2024,SPXW240308C05280000,0.05,-0.1,0,0.05,3614,0,0,0,2443,5280.00,SPXW240308P05280000,144,24.95,152.2,162.3,2,0,0,0,0
Fri Mar 08 2024,SPXW240308C05285000,0.05,-0.075,0,0.05,1642,0,0,0,756,5285.00,SPXW240308P05285000,135.1,11.1,155.2,167.3,1,0,0,0,0
Fri Mar 08 2024,SPXW240308C05290000,0.05,-0.075,0,0.05,208,0,0,0,1144,5290.00,SPXW240308P05290000,102.6,-26.4,160.2,172.3,1,0,0,0,1
Fri Mar 08 2024,SPXW240308C05295000,0.05,-0.075,0,0.05,202,0,0,0,1247,5295.00,SPXW240308P05295000,0,0,165.2,177.3,0,0,0,0,0
Fri Mar 08 2024,SPXW240308C05300000,0.05,-0.05,0,0.05,95,0,0,0,3067,5300.00,SPXW240308P05300000,170.29,31.29,170.2,182.3,3,0,0,0,1
Fri Mar 08 2024,SPXW240308C05305000,0.05,-0.05,0,0.05,6,0,0,0,572,5305.00,SPXW240308P05305000,0,0,175.2,187.3,0,0,0,0,0
Fri Mar 08 2024,SPXW240308C05310000,0.09,0,0,0.05,0,0,0,0,605,5310.00,SPXW240308P05310000,0,0,180.2,192.3,0,0,0,0,0
Fri Mar 08 2024,SPXW240308C05315000,0.05,-0.025,0,0.05,4,0,0,0,241,5315.00,SPXW240308P05315000,0,0,185.2,197.3,0,0,0,0,0
Fri Mar 08 2024,SPXW240308C05320000,0.07,0,0,0.05,0,0,0,0,471,5320.00,SPXW240308P05320000,0,0,190.2,202.3,0,0,0,0,0
Fri Mar 08 2024,SPXW240308C05325000,0.05,0,0,0.05,0,0,0,0,662,5325.00,SPXW240308P05325000,194.8,30.85,195.2,207.3,3,0,0,0,3
Fri Mar 08 2024,SPXW240308C05330000,0.05,-0.025,0,0.05,1,0,0,0,1311,5330.00,SPXW240308P05330000,220.51,0,200.2,212.3,0,0,0,0,164
Fri Mar 08 2024,SPXW240308C05335000,0,0,0,0.05,0,0,0,0,0,5335.00,SPXW240308P05335000,0,0,205.2,217.3,0,0,0,0,0
Fri Mar 08 2024,SPXW240308C05340000,0.05,0,0,0.05,0,0,0,0,2232,5340.00,SPXW240308P05340000,0,0,210.2,222.3,0,0,0,0,0
Fri Mar 08 2024,SPXW240308C05350000,0.05,-0.025,0,0.05,1,0,0,0,1166,5350.00,SPXW240308P05350000,186.57,-2.53,217.2,233.1,4,0,0,0,168
Fri Mar 08 2024,SPXW240308C05360000,0.05,0,0,0.05,0,0,0,0,1156,5360.00,SPXW240308P05360000,0,0,227.3,243.1,0,0,0,0,0
Fri Mar 08 2024,SPXW240308C05370000,0.05,0,0,0.05,0,0,0,0,1561,5370.00,SPXW240308P05370000,0,0,237.3,253.1,0,0,0,0,0
Fri Mar 08 2024,SPXW240308C05375000,0.05,0,0,0.05,0,0,0,0,1120,5375.00,SPXW240308P05375000,211.2,-2.75,242.2,258.1,1,0,0,0,0
Fri Mar 08 2024,SPXW240308C05380000,0.05,-0.025,0,0.05,2,0,0,0,121,5380.00,SPXW240308P05380000,0,0,247.3,263.1,0,0,0,0,0
Fri Mar 08 2024,SPXW240308C05390000,0.05,0,0,0.05,0,0,0,0,167,5390.00,SPXW240308P05390000,0,0,257.3,273.1,0,0,0,0,0
Fri Mar 08 2024,SPXW240308C05400000,0.05,0,0,0.05,0,0,0,0,2353,5400.00,SPXW240308P05400000,0,0,267.3,283.1,0,0,0,0,0
Fri Mar 08 2024,SPXW240308C05410000,0.05,0,0,0.05,0,0,0,0,11,5410.00,SPXW240308P05410000,0,0,277.3,293.1,0,0,0,0,0
Fri Mar 08 2024,SPXW240308C05420000,0,0,0,0.05,0,0,0,0,100,5420.00,SPXW240308P05420000,0,0,287.3,303.1,0,0,0,0,0
Fri Mar 08 2024,SPXW240308C05425000,0.05,0,0,0.05,0,0,0,0,229,5425.00,SPXW240308P05425000,0,0,292.3,308.1,0,0,0,0,0
Fri Mar 08 2024,SPXW240308C05430000,0.05,0,0,0.05,0,0,0,0,281,5430.00,SPXW240308P05430000,0,0,297.3,313.1,0,0,0,0,0
Fri Mar 08 2024,SPXW240308C05440000,0.05,0,0,0.05,0,0,0,0,520,5440.00,SPXW240308P05440000,0,0,307.2,323.1,0,0,0,0,0
Fri Mar 08 2024,SPXW240308C05450000,0.05,0,0,0.05,0,0,0,0,382,5450.00,SPXW240308P05450000,0,0,317.3,333.1,0,0,0,0,0
Fri Mar 08 2024,SPXW240308C05460000,0,0,0,0.05,0,0,0,0,0,5460.00,SPXW240308P05460000,0,0,327.3,343.1,0,0,0,0,0
Fri Mar 08 2024,SPXW240308C05470000,0,0,0,0.05,0,0,0,0,0,5470.00,SPXW240308P05470000,0,0,337.3,353.1,0,0,0,0,0
Fri Mar 08 2024,SPXW240308C05475000,0.05,0,0,0.05,0,0,0,0,212,5475.00,SPXW240308P05475000,0,0,342.3,358.1,0,0,0,0,0
Fri Mar 08 2024,SPXW240308C05480000,0.05,0,0,0.05,0,0,0,0,32,5480.00,SPXW240308P05480000,0,0,347.3,363.1,0,0,0,0,0
Fri Mar 08 2024,SPXW240308C05490000,0.05,0,0,0.05,0,0,0,0,100,5490.00,SPXW240308P05490000,0,0,357.3,373.1,0,0,0,0,0
Fri Mar 08 2024,SPXW240308C05500000,0.05,0,0,0.05,0,0,0,0,2859,5500.00,SPXW240308P05500000,0,0,367.2,383.1,0,0,0,0,0
Fri Mar 08 2024,SPXW240308C05510000,0.05,0,0,0.05,0,0,0,0,105,5510.00,SPXW240308P05510000,0,0,377.3,393.1,0,0,0,0,0
Fri Mar 08 2024,SPXW240308C05520000,0.05,0.025,0,0.05,2,0,0,0,1433,5520.00,SPXW240308P05520000,0,0,387.3,403.1,0,0,0,0,0
Fri Mar 08 2024,SPXW240308C05525000,0.05,0,0,0.05,0,0,0,0,272,5525.00,SPXW240308P05525000,381.5,17.65,392.3,408.1,5,0,0,0,5
Fri Mar 08 2024,SPXW240308C05530000,0.05,0,0,0.05,0,0,0,0,139,5530.00,SPXW240308P05530000,399.9,31.05,397.3,413.1,9,0,0,0,0
Fri Mar 08 2024,SPXW240308C05540000,0,0,0,0.05,0,0,0,0,0,5540.00,SPXW240308P05540000,0,0,407.3,423.1,0,0,0,0,0
Fri Mar 08 2024,SPXW240308C05550000,0.05,0,0,0.05,0,0,0,0,21,5550.00,SPXW240308P05550000,0,0,417.3,433.1,0,0,0,0,0
Fri Mar 08 2024,SPXW240308C05575000,0,0,0,0.05,0,0,0,0,0,5575.00,SPXW240308P05575000,392,-21.8,442.3,458.1,2,0,0,0,0
Fri Mar 08 2024,SPXW240308C05600000,0.05,0,0,0.05,0,0,0,0,70,5600.00,SPXW240308P05600000,0,0,467.2,483.1,0,0,0,0,0
Fri Mar 08 2024,SPXW240308C05625000,0.05,0,0,0.05,0,0,0,0,1,5625.00,SPXW240308P05625000,0,0,492.3,508.1,0,0,0,0,0
Fri Mar 08 2024,SPXW240308C05650000,0,0,0,0.05,0,0,0,0,0,5650.00,SPXW240308P05650000,0,0,517.3,533.1,0,0,0,0,0
Fri Mar 08 2024,SPXW240308C05700000,0.05,0,0,0.05,0,0,0,0,6,5700.00,SPXW240308P05700000,0,0,567.3,583.1,0,0,0,0,0
Fri Mar 08 2024,SPXW240308C05750000,0,0,0,0.05,0,0,0,0,0,5750.00,SPXW240308P05750000,0,0,617.3,633.1,0,0,0,0,0
Fri Mar 08 2024,SPXW240308C05800000,0.1,0,0,0.05,0,0,0,0,12,5800.00,SPXW240308P05800000,0,0,667.2,683.1,0,0,0,0,0
Fri Mar 08 2024,SPXW240308C05900000,0,0,0,0.05,0,0,0,0,0,5900.00,SPXW240308P05900000,0,0,767.3,783.1,0,0,0,0,0
Fri Mar 08 2024,SPXW240308C06000000,0.05,0,0,0.05,0,0,0,0,50,6000.00,SPXW240308P06000000,835,0,867.3,883.1,0,0,0,0,8
Fri Mar 08 2024,SPXW240308C06200000,0,0,0,0.05,0,0,0,0,0,6200.00,SPXW240308P06200000,1052.09,13.59,1066.1,1083.1,1,0,0,0,1
Fri Mar 08 2024,SPXW240308C06400000,0,0,0,0.05,0,0,0,0,0,6400.00,SPXW240308P06400000,0,0,1267.3,1283.1,0,0,0,0,0
Fri Mar 08 2024,SPXW240308C06600000,0,0,0,0.05,0,0,0,0,0,6600.00,SPXW240308P06600000,1449.61,0,1467,1483.1,0,0,0,0,2
Mon Mar 11 2024,SPXW240311C01400000,0,0,3727,3733.5,0,5.7958,0.9998,0,0,1400.00,SPXW240311P01400000,0,0,0,0.05,0,3.9639,0,0,0
Mon Mar 11 2024,SPXW240311C01600000,0,0,3527,3533.8,0,5.2005,0.9998,0,0,1600.00,SPXW240311P01600000,0,0,0,0.05,0,3.5648,0,0,0
Mon Mar 11 2024,SPXW240311C01800000,3324.2,-35.5001,3325.7,3332.3,1,4.7001,0.9998,0,8,1800.00,SPXW240311P01800000,0.1,0,0,0.05,0,3.2133,0,0,2
Mon Mar 11 2024,SPXW240311C02000000,3133,-26.35,3127.1,3132.3,38,4.2338,0.9998,0,0,2000.00,SPXW240311P02000000,0.07,0,0,0.05,0,2.8991,0,0,64
Mon Mar 11 2024,SPXW240311C02200000,0,0,2927.1,2933.9,0,3.8136,0.9998,0,0,2200.00,SPXW240311P02200000,0.05,0,0,0.05,0,2.615,0,0,9
Mon Mar 11 2024,SPXW240311C02400000,0,0,2727.1,2732.4,0,3.4309,0.9998,0,0,2400.00,SPXW240311P02400000,0.05,0,0,0.05,0,2.3555,0,0,0
Mon Mar 11 2024,SPXW240311C02600000,0,0,2527.2,2533.9,0,3.0958,0.9998,0,0,2600.00,SPXW240311P02600000,0.05,0,0,0.05,0,2.1165,0,0,6
Mon Mar 11 2024,SPXW240311C02800000,0,0,2325.6,2332.4,0,2.77,0.9997,0,0,2800.00,SPXW240311P02800000,0.05,0,0,0.05,0,1.8949,-0.0001,0,0
Mon Mar 11 2024,SPXW240311C03000000,1972.45,0,2126,2132.4,0,2.4668,0.9997,0,2,3000.00,SPXW240311P03000000,0.05,0,0,0.05,0,1.6881,-0.0001,0,14
Mon Mar 11 2024,SPXW240311C03200000,0,0,1925.9,1932.4,0,2.1897,0.9997,0,0,3200.00,SPXW240311P03200000,0.05,0,0,0.05,0,1.4941,-0.0001,0,61
Mon Mar 11 2024,SPXW240311C03400000,0,0,1727.3,1732.5,0,1.9285,0.9996,0,0,3400.00,SPXW240311P03400000,0.05,0,0,0.05,0,1.3111,-0.0002,0,384
Mon Mar 11 2024,SPXW240311C03600000,0,0,1527.3,1534.1,0,1.6757,0.9995,0,0,3600.00,SPXW240311P03600000,0.05,0,0,0.05,0,1.1379,-0.0003,0,824
Mon Mar 11 2024,SPXW240311C03700000,0,0,1427.3,1432.5,0,1.5543,0.9995,0,0,3700.00,SPXW240311P03700000,0.05,0,0,0.05,0,1.1063,-0.0003,0,472
Mon Mar 11 2024,SPXW240311C03800000,0,0,1327.4,1332.6,0,1.4408,0.9994,0,0,3800.00,SPXW240311P03800000,0.05,0,0,0.05,0,1.0213,-0.0004,0,935
Mon Mar 11 2024,SPXW240311C03900000,0,0,1227.4,1232.6,0,1.3249,0.9994,0,0,3900.00,SPXW240311P03900000,0.05,0,0,0.05,0,0.9382,-0.0004,0,575
Mon Mar 11 2024,SPXW240311C03950000,0,0,1177.4,1182.6,0,1.268,0.9993,0,0,3950.00,SPXW240311P03950000,0.05,0,0,0.05,0,0.8974,-0.0005,0,2757
Mon Mar 11 2024,SPXW240311C04000000,1152.18,0,1127.4,1132.6,0,1.2117,0.9993,0,101,4000.00,SPXW240311P04000000,0.05,0,0,0.05,0,0.8569,-0.0005,0,6676
Mon Mar 11 2024,SPXW240311C04050000,0,0,1077.4,1082.6,0,1.1602,0.9992,0,0,4050.00,SPXW240311P04050000,0.05,0,0,0.05,0,0.8168,-0.0006,0,902
Mon Mar 11 2024,SPXW240311C04100000,0,0,1027.4,1032.6,0,1.1049,0.9992,0,0,4100.00,SPXW240311P04100000,0.05,0.025,0,0.05,2677,0.7768,-0.0006,0,1194
Mon Mar 11 2024,SPXW240311C04150000,0,0,977.4,982.6,0,1.0502,0.9992,0,0,4150.00,SPXW240311P04150000,0.05,-0.025,0,0.05,6793,0.7611,-0.0007,0,1756
Mon Mar 11 2024,SPXW240311C04200000,928.94,-32.41,927.4,932.6,2,0.9961,0.9991,0,0,4200.00,SPXW240311P04200000,0.05,-0.025,0.05,0.1,16793,0.6986,-0.0007,0,22007
Mon Mar 11 2024,SPXW240311C04250000,903.31,-7.89,877.4,882.6,4,0.9424,0.999,0,0,4250.00,SPXW240311P04250000,0.05,-0.025,0.05,0.1,8952,0.6605,-0.0008,0,3874
Mon Mar 11 2024,SPXW240311C04300000,882.9,21.5,827.4,832.6,1,0.8927,0.999,0,5,4300.00,SPXW240311P04300000,0.07,-0.005,0.05,0.1,6777,0.6221,-0.0009,0,995
Mon Mar 11 2024,SPXW240311C04325000,833.62,-2.83,802.4,807.6,3,0.8662,0.9989,0,0,4325.00,SPXW240311P04325000,0.05,-0.025,0.05,0.1,170,0.6031,-0.0009,0,0
Mon Mar 11 2024,SPXW240311C04350000,742.47,0,777.4,782.6,0,0.8399,0.9989,0,2,4350.00,SPXW240311P04350000,0.1,0.025,0.05,0.1,201,0.5841,-0.001,0,1823
Mon Mar 11 2024,SPXW240311C04375000,0,0,752.4,757.7,0,0.8136,0.9988,0,0,4375.00,SPXW240311P04375000,0.05,-0.025,0.05,0.1,128,0.5653,-0.001,0,575
Mon Mar 11 2024,SPXW240311C04400000,556.46,0,727.5,732.7,0,0.7874,0.9988,0,0,4400.00,SPXW240311P04400000,0.07,-0.005,0.05,0.1,19,0.5465,-0.001,0,2990
Mon Mar 11 2024,SPXW240311C04425000,755.11,18.56,702.5,707.7,1,0.7613,0.9987,0,0,4425.00,SPXW240311P04425000,0.1,0,0.05,0.1,0,0.5278,-0.0011,0,377
Mon Mar 11 2024,SPXW240311C04450000,704.63,-6.77,677.5,682.7,1,0.7353,0.9987,0,6,4450.00,SPXW240311P04450000,0.1,0,0.05,0.1,0,0.5091,-0.0012,0,982
Mon Mar 11 2024,SPXW240311C04475000,685.82,-0.73,652.5,659,2,0.7094,0.9986,0,10,4475.00,SPXW240311P04475000,0.05,-0.075,0.05,0.1,10,0.4905,-0.0012,0,344
Mon Mar 11 2024,SPXW240311C04500000,649.91,-11.59,627.5,634,8,0.6836,0.9985,0,4,4500.00,SPXW240311P04500000,0.05,-0.075,0.05,0.1,4,0.472,-0.0013,0,2579
Mon Mar 11 2024,SPXW240311C04525000,599.42,0,602.5,608.5,0,0.6578,0.9985,0,10,4525.00,SPXW240311P04525000,0.1,0,0.05,0.1,0,0.4535,-0.0013,0,808
Mon Mar 11 2024,SPXW240311C04550000,591.76,-19.74,577.5,582.7,5,0.6321,0.9984,0,15,4550.00,SPXW240311P04550000,0.05,-0.075,0.05,0.1,226,0.4351,-0.0014,0,462
Mon Mar 11 2024,SPXW240311C04575000,556.5,-30.15,552.5,557.7,5,0.6065,0.9983,0,4,4575.00,SPXW240311P04575000,0.1,-0.025,0.05,0.1,433,0.4167,-0.0015,0,3670
Mon Mar 11 2024,SPXW240311C04600000,517,0,527.5,532.7,0,0.5809,0.9982,0,3,4600.00,SPXW240311P04600000,0.1,-0.025,0.05,0.1,707,0.3984,-0.0016,0,871
Mon Mar 11 2024,SPXW240311C04625000,517.73,0,502.5,507.7,0,0.5579,0.9981,0,6,4625.00,SPXW240311P04625000,0.1,-0.05,0.05,0.1,386,0.3801,-0.0017,0,1627
Mon Mar 11 2024,SPXW240311C04650000,523.71,12.11,477.5,482.7,1,0.5324,0.998,0,104,4650.00,SPXW240311P04650000,0.1,-0.075,0.05,0.1,355,0.3744,-0.0018,0,409
Mon Mar 11 2024,SPXW240311C04660000,464.81,0,467.5,472.7,0,0.5222,0.998,0,100,4660.00,SPXW240311P04660000,0.1,-0.075,0.05,0.15,1482,0.3764,-0.0019,0,362
Mon Mar 11 2024,SPXW240311C04670000,481,-10.6,457.5,462.7,2,0.512,0.9979,0,18,4670.00,SPXW240311P04670000,0.1,-0.075,0.05,0.15,119,0.3689,-0.0019,0,449
Mon Mar 11 2024,SPXW240311C04675000,476,-10.65,452.5,457.7,11,0.5069,0.9979,0,29,4675.00,SPXW240311P04675000,0.1,-0.075,0.05,0.15,2587,0.3651,-0.0019,0,613
Mon Mar 11 2024,SPXW240311C04680000,481.32,0,447.5,452.7,0,0.5018,0.9978,0,1,4680.00,SPXW240311P04680000,0.07,-0.105,0.05,0.15,674,0.3613,-0.002,0,126
Mon Mar 11 2024,SPXW240311C04690000,455.85,-15.85,437.5,442.7,12,0.4916,0.9978,0,2,4690.00,SPXW240311P04690000,0.1,-0.075,0.05,0.15,20,0.3536,-0.002,0,75
Mon Mar 11 2024,SPXW240311C04700000,426.3,-35.35,427.5,432.7,14,0.4814,0.9977,0,105,4700.00,SPXW240311P04700000,0.1,-0.075,0.05,0.15,1299,0.346,-0.0021,0,1172
Mon Mar 11 2024,SPXW240311C04710000,276.4,0,417.5,422.7,0,0.4712,0.9977,0,3,4710.00,SPXW240311P04710000,0.1,-0.1,0.05,0.15,936,0.3383,-0.0022,0,840
Mon Mar 11 2024,SPXW240311C04720000,0,0,407.6,412.8,0,0.461,0.9976,0,0,4720.00,SPXW240311P04720000,0.1,-0.1,0.05,0.15,147,0.3307,-0.0022,0,358
Mon Mar 11 2024,SPXW240311C04725000,0,0,402.6,407.8,0,0.4581,0.9976,0,0,4725.00,SPXW240311P04725000,0.1,-0.1,0.05,0.15,205,0.3268,-0.0022,0,347
Mon Mar 11 2024,SPXW240311C04730000,432.78,1.08,397.6,402.8,5,0.453,0.9975,0,30,4730.00,SPXW240311P04730000,0.1,-0.1,0.05,0.15,42,0.323,-0.0023,0,203
Mon Mar 11 2024,SPXW240311C04740000,422.06,0,387.6,392.8,0,0.4427,0.9974,0,2,4740.00,SPXW240311P04740000,0.1,-0.1,0.05,0.15,22,0.3154,-0.0024,0,501
Mon Mar 11 2024,SPXW240311C04750000,396.68,-15.02,377.6,382.8,18,0.4325,0.9974,0,27,4750.00,SPXW240311P04750000,0.14,-0.085,0.05,0.15,1406,0.3077,-0.0024,0,2344
Mon Mar 11 2024,SPXW240311C04760000,388.64,-13.11,367.6,372.8,1400,0.4223,0.9973,0.0001,11,4760.00,SPXW240311P04760000,0.12,-0.105,0.05,0.15,736,0.3001,-0.0025,0.0001,795
Mon Mar 11 2024,SPXW240311C04770000,378.48,-13.32,357.6,362.8,657,0.4121,0.9972,0.0001,126,4770.00,SPXW240311P04770000,0.1,-0.125,0.05,0.15,1,0.2924,-0.0026,0.0001,247
Mon Mar 11 2024,SPXW240311C04775000,409.09,22.29,352.6,357.8,7,0.4069,0.9972,0.0001,10,4775.00,SPXW240311P04775000,0.1,-0.125,0.05,0.15,6,0.2886,-0.0027,0.0001,491
Mon Mar 11 2024,SPXW240311C04780000,357.28,-24.47,347.6,352.8,6,0.4018,0.9971,0.0001,25,4780.00,SPXW240311P04780000,0.15,-0.075,0.05,0.15,14,0.2848,-0.0027,0.0001,91
Mon Mar 11 2024,SPXW240311C04785000,368.96,-7.89,342.6,349.1,10,0.3967,0.997,0.0001,11,4785.00,SPXW240311P04785000,0.1,-0.15,0.05,0.15,13,0.281,-0.0028,0.0001,409
Mon Mar 11 2024,SPXW240311C04790000,308.41,0,337.6,342.8,0,0.3916,0.997,0.0001,11,4790.00,SPXW240311P04790000,0.12,-0.13,0.05,0.15,56,0.2771,-0.0028,0.0001,1206
Mon Mar 11 2024,SPXW240311C04795000,0,0,332.6,339.4,0,0.3865,0.9969,0.0001,0,4795.00,SPXW240311P04795000,0.15,-0.1,0.05,0.15,4,0.2733,-0.0029,0.0001,321
Mon Mar 11 2024,SPXW240311C04800000,330.5,-31.3,327.6,332.8,3,0.3813,0.9969,0.0001,35,4800.00,SPXW240311P04800000,0.1,-0.075,0.1,0.15,553,0.2695,-0.0029,0.0001,945
